https://stroudresearch.net/thenewsbeat/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd0cf6272292|173.252.95.15|10/24/2018 8:00:35 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://stroudresearch.net/thenewsbeat/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5a7cc259b528a|128.62.45.140|10/24/2018 8:02:58 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://stroudresearch.net/thenewsbeat/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd0d001808a4|31.13.115.6|10/24/2018 8:03:14 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://stroudresearch.net/thenewsbeat/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd0d097dc297|173.252.127.6|10/24/2018 8:05:44 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://stroudresearch.net/thenewsbeat/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd0d09ae693d|173.252.87.6|10/24/2018 8:05:47 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://stroudresearch.net/thenewsbeat/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5a7cc259b528a|128.62.215.230|10/24/2018 8:38:49 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd2176797eaf|128.62.216.12|10/25/2018 7:20:08 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd2176797eaf|128.62.216.12|10/25/2018 7:20:10 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd2195e57748|128.62.26.181|10/25/2018 7:28:30 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd2198977721|173.252.127.32|10/25/2018 7:29:13 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd219897a3d4|173.252.95.9|10/25/2018 7:29:14 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd21989b6076|173.252.87.7|10/25/2018 7:29:18 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd2195e57748|128.62.26.181|10/25/2018 7:30:07 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd219ca31cb5|173.252.95.10|10/25/2018 7:30:18 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd219ca74f5a|31.13.115.1|10/25/2018 7:30:19 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd219ca26ed5|31.13.127.3|10/25/2018 7:30:26 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
https://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd21c027c46b|173.252.95.16|10/25/2018 7:39:48 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd2195e57748|128.62.26.181|10/25/2018 7:40:52 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd2195e57748|128.62.26.181|10/25/2018 7:41:10 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
https://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd22dfa766ba|173.252.95.22|10/25/2018 8:56:27 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php?fbclid=IwAR3TdIlVJ-wd_QuHCEIzJI6sBIEzNz8zoQBKMuEyGJt0Xoj4SoFwcRTSe28|Article - Hispanic|Headline - White name|trust_5bd269fb66043|71.192.33.127|10/25/2018 1:12:29 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd2762b73493|107.216.143.248|10/25/2018 2:04:28 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd278e6b4fae|172.10.190.105|10/25/2018 2:16:07 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd27e2f21451|108.208.68.72|10/25/2018 2:38:41 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd286f449f0a|107.77.104.27|10/25/2018 3:16:06 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd289b1e6042|174.231.165.33|10/25/2018 3:27:47 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd28f2cf061c|74.209.34.16|10/25/2018 3:51:09 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd29cbfabd91|107.77.75.108|10/25/2018 4:49:04 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd2eee75bf8d|47.24.209.173|10/25/2018 10:39:36 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php?fbclid=IwAR0CrLD00jB6sypT3psuzhQmRYWvD6sPmMYo8Rdjb0vWiiXitk7L1-MfIQY|Article - Hispanic|Headline - White name|trust_5bd2f7d125fb2|174.192.18.209|10/25/2018 11:17:38 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd2fb4dbd8ad|65.34.71.99|10/25/2018 11:32:31 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd2fd625e45e|75.139.218.27|10/25/2018 11:41:23 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php?fbclid=IwAR2yRS6rFNTTktto7XAlCHVIRJyPfj-6th5lcPtgnWHcsTVAQFojJK3_Ias|Article - Hispanic|Headline - White name|trust_5bd2fe929a1d2|76.97.29.37|10/25/2018 11:46:27 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd301d2ae7cb|47.35.92.99|10/26/2018 12:00:19 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd30b50718ab|199.250.238.215|10/26/2018 12:40:49 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd328ba9221c|73.72.174.44|10/26/2018 2:46:19 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php?fbclid=IwAR2sYYEdh259y_RXRio9tbmxoiDFyvxijEycXILghH5wKv-6GEi5WtLw_lg|Article - Hispanic|Headline - White name|trust_5bd32b9e98513|172.58.7.118|10/26/2018 2:58:39 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd32e3f2e8ec|174.199.31.10|10/26/2018 3:09:52 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd3322cdc55c|184.90.6.6|10/26/2018 3:26:37 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd33648b5187|67.241.229.196|10/26/2018 3:44:09 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd34243ead5a|71.211.26.107|10/26/2018 4:35:18 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd3462de7fe4|174.216.0.97|10/26/2018 4:52:01 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd3465882a78|174.206.20.183|10/26/2018 4:52:45 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd347ccd3717|73.51.213.124|10/26/2018 4:58:53 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd3537970592|172.56.36.74|10/26/2018 5:48:42 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd36b1e6678a|68.37.74.152|10/26/2018 7:29:35 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd36de248157|68.13.214.106|10/26/2018 7:41:26 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php?fbclid=IwAR19VPA45c5YwC_2Qq05fx0mMOvZTnnXi-DlUmDt93FGX1lKqS8yuCur25s|Article - Hispanic|Headline - Hispanic name|trust_5bd370d34c22e|68.40.210.173|10/26/2018 7:53:56 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd37bbd18771|172.58.23.149|10/26/2018 8:40:30 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd38041bf474|70.93.133.43|10/26/2018 8:59:47 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd3857a73e6e|107.77.64.89|10/26/2018 9:22:03 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd393a1c8321|24.205.73.73|10/26/2018 10:22:26 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php?fbclid=IwAR3q95vZ9J-4nI5XXi2MISknSZO7WOYFoOkXO2JypVWESPUyvrGXt-g5XEA|Article - Hispanic|Headline - Hispanic name|trust_5bd39e67943ec|166.82.93.55|10/26/2018 11:08:24 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd3a3bbd9ad8|166.137.139.77|10/26/2018 11:31:09 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd3a5a775019|173.80.59.77|10/26/2018 11:39:20 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php?fbclid=IwAR3_9SkQE6YvaDGU4TfAZ22nraM7nPuKr6Gxka-g8S6euGLN6ECMXu5rqrE|Article - Hispanic|Headline - Hispanic name|trust_5bd3a88e55953|172.56.20.202|10/26/2018 11:51:43 AM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/212.php|Article - Hispanic|Headline - Hispanic name|trust_5bd3afd629692|76.109.223.161|10/26/2018 12:22:47 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd3b32a5e1e9|172.58.120.171|10/26/2018 12:36:59 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
http://thenewsbeat.org/2018-newsbeat/articles/disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test/112.php|Article - Hispanic|Headline - White name|trust_5bd3b385b111d|174.234.8.98|10/26/2018 12:38:31 PM|Page View|Disease-carrying-mosquitoes-easier-to-detect-with-new-simple-test|Loaded
